iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
292,11.646877765655518,9.0,1.0,3,222526,21,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,17.24137931034483
293,11.385890245437622,9.0,1.0,5,222519,20,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,17.24137931034483
294,8.872404336929321,9.0,1.5,1,222528,24,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
295,8.98123025894165,9.0,1.5,3,222526,22,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,13.79310344827586
288,18.000160932540894,9.0,0.5,1,222528,25,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
289,18.130851984024048,9.0,0.5,3,222523,25,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
290,18.050307273864743,9.0,0.5,5,222512,23,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
297,8.079927921295166,9.0,2.0,1,222528,22,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
296,8.994071245193481,9.0,1.5,5,222522,21,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
299,7.940796613693237,9.0,2.0,5,222521,21,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
298,8.171485900878906,9.0,2.0,3,222528,22,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
300,9.030845880508425,9.0,2.5,1,222528,19,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
303,7.353857040405273,9.0,3.0,1,222528,17,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,6.896551724137931
301,8.880215406417847,9.0,2.5,3,222528,19,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
302,9.195983648300173,9.0,2.5,5,222528,19,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
304,7.5466814041137695,9.0,3.0,3,222527,16,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
305,7.645810127258301,9.0,3.0,5,222527,16,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
309,11.269831895828249,9.5,1.0,1,222528,21,29,0.0,79.3103448275862,20.689655172413797,0.0,0.0,13.79310344827586
310,11.238417387008669,9.5,1.0,3,222526,21,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
312,8.93224835395813,9.5,1.5,1,222528,22,29,0.0,86.20689655172413,13.79310344827586,0.0,0.0,10.344827586206897
311,11.536334037780762,9.5,1.0,5,222519,20,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
313,9.078856229782104,9.5,1.5,3,222527,21,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,10.344827586206897
306,17.71339511871338,9.5,0.5,1,222528,24,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
307,17.83838939666748,9.5,0.5,3,222524,25,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
308,17.969372034072876,9.5,0.5,5,222513,23,29,0.0,100.0,0.0,0.0,0.0,20.689655172413797
315,7.798611164093018,9.5,2.0,1,222528,22,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
314,8.771225929260254,9.5,1.5,5,222523,20,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,10.344827586206897
316,7.76559591293335,9.5,2.0,3,222528,22,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
317,7.788294315338135,9.5,2.0,5,222521,21,29,0.0,82.75862068965517,17.24137931034483,0.0,0.0,13.79310344827586
318,8.744044542312622,9.5,2.5,1,222528,19,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
319,8.807642221450806,9.5,2.5,3,222528,19,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
320,8.675235986709595,9.5,2.5,5,222528,19,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,6.896551724137931
321,7.658007621765137,9.5,3.0,1,222528,15,29,0.0,86.20689655172413,13.79310344827586,0.0,0.0,6.896551724137931
322,7.708621501922607,9.5,3.0,3,222527,14,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,6.896551724137931
323,7.664853096008301,9.5,3.0,5,222527,14,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,6.896551724137931
328,11.099227905273438,10.0,1.0,3,222526,20,29,0.0,89.65517241379311,10.344827586206897,0.0,0.0,10.344827586206897
327,11.325987815856934,10.0,1.0,1,222528,20,29,0.0,86.20689655172413,13.79310344827586,0.0,0.0,10.344827586206897
