iteration_id,Runtime (s),Radius,Vres,MinP,N_points,N_hulls,N_trees,0_hulls (%),1_hull (%),2_hull (%),3_hull (%),4+_hull (%),1_to_1_matches (%)
151,9.40615963935852,5.0,1.5,3,222517,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,55.172413793103445
152,9.391797065734863,5.0,1.5,5,222509,40,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
153,7.837775707244873,5.0,2.0,1,222528,45,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
154,8.164271593093872,5.0,2.0,3,222523,43,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
155,7.971878051757812,5.0,2.0,5,222512,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
156,8.473955154418945,5.0,2.5,1,222528,43,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
157,8.45473599433899,5.0,2.5,3,222523,41,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
158,8.008602619171143,5.0,2.5,5,222523,41,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
159,7.4746599197387695,5.0,3.0,1,222528,45,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
160,6.177072763442993,5.0,3.0,3,222522,41,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
161,6.388038158416748,5.0,3.0,5,222518,40,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,58.620689655172406
169,8.944801092147827,5.5,1.5,3,222517,39,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
167,10.130120515823364,5.5,1.0,5,222507,43,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
170,9.19567060470581,5.5,1.5,5,222509,37,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
177,8.330206155776978,5.5,3.0,1,222528,42,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,62.06896551724138
178,8.40397834777832,5.5,3.0,3,222522,38,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,51.72413793103448
179,8.55382227897644,5.5,3.0,5,222518,37,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,51.72413793103448
180,18.315402507781982,6.0,0.5,1,222528,40,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,44.82758620689656
181,18.532505989074707,6.0,0.5,3,222517,40,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,44.82758620689656
187,10.360358476638794,6.0,1.5,3,222520,35,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
182,19.55712509155273,6.0,0.5,5,222499,37,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,41.37931034482759
189,9.142063856124878,6.0,2.0,1,222528,36,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
188,10.007472038269045,6.0,1.5,5,222516,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
190,9.210262537002563,6.0,2.0,3,222524,35,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
191,9.10935640335083,6.0,2.0,5,222513,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
195,8.307807922363281,6.0,3.0,1,222528,39,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,48.27586206896552
196,8.314353466033936,6.0,3.0,3,222523,36,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,44.82758620689656
197,8.33695387840271,6.0,3.0,5,222519,35,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,44.82758620689656
198,19.276332139968872,6.5,0.5,1,222528,38,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,41.37931034482759
199,19.41957235336304,6.5,0.5,3,222517,38,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,41.37931034482759
205,10.791621208190918,6.5,1.5,3,222520,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,34.48275862068966
200,20.159558296203613,6.5,0.5,5,222499,34,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,34.48275862068966
207,9.002458572387695,6.5,2.0,1,222528,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
208,8.947367906570435,6.5,2.0,3,222524,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
206,11.002004384994509,6.5,1.5,5,222516,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
209,8.821657657623291,6.5,2.0,5,222513,31,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,27.58620689655172
210,8.17927098274231,6.5,2.5,1,222528,35,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
212,8.192272424697876,6.5,2.5,5,222525,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,20.6896551724138
211,8.35558795928955,6.5,2.5,3,222525,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,20.6896551724138
213,8.464882612228394,6.5,3.0,1,222528,37,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,37.93103448275862
214,8.886033535003662,6.5,3.0,3,222523,34,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,34.48275862068966
215,8.70460557937622,6.5,3.0,5,222519,33,29,0.0,96.55172413793105,3.4482758620689653,0.0,0.0,34.48275862068966
220,12.590271472930908,7.0,1.0,3,222522,33,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
221,12.915719747543337,7.0,1.0,5,222515,32,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,24.13793103448276
223,10.610396146774292,7.0,1.5,3,222520,34,29,0.0,93.10344827586206,6.896551724137931,0.0,0.0,31.03448275862069
